LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsPC,AsPC981_MH2,16,24,3,3,AsO9PNC52H93,491.7980200985,492.2997153385136,1.6674566980708623
AsPC,AsPC1009_MH2,18,24,3,3,AsO9PNC54H97,505.8136701685,506.31536616258643,1.6062695783931609
AsPC,AsPC1037_MH2,20,24,3,3,AsO9PNC56H101,519.8293202385,520.3310169332769,1.5494140203431506
AsPC,AsPC1065_MH2,22,24,3,3,AsO9PNC58H105,533.8449703085,534.3466676560598,1.4964457879192699
AsPC,AsPC1093_MH2,24,24,3,3,AsO9PNC60H109,547.8606203785,548.362318335686,1.4469793836531413
AsPC,AsPC895_MH2,10,24,4,3,AsO9PNC46H79,448.7432448535,449.2449366249906,1.883660126572657
AsPC,AsPC923_MH2,12,24,4,3,AsO9PNC48H83,462.7588949235,463.2605876859022,1.8059469700878557
AsPC,AsPC951_MH2,14,24,4,3,AsO9PNC50H87,476.7745449935,477.2762386682904,1.734392085200815
AsPC,AsPC979_MH2,16,24,4,3,AsO9PNC52H91,490.7901950635,491.2918895811331,1.6682913643537522
AsPC,AsPC1007_MH2,18,24,4,3,AsO9PNC54H95,504.8058451335,505.30754043209,1.6070440983850713
AsPC,AsPC1035_MH2,20,24,4,3,AsO9PNC56H99,518.8214952035,519.3231912277356,1.550134668557047
AsPC,AsPC1063_MH2,22,24,4,3,AsO9PNC58H103,532.8371452735,533.3388419737452,1.4971179955259382
AsPC,AsPC1091_MH2,24,24,4,3,AsO9PNC60H107,546.8527953435,547.354492675043,1.4476078755523873
AsPC,AsPC893_MH2,10,24,5,3,AsO9PNC46H77,447.7354198185,448.2371107719314,1.8847253409470985
AsPC,AsPC921_MH2,12,24,5,3,AsO9PNC48H81,461.7510698885,462.25276186714876,1.8069260807586716
AsPC,AsPC949_MH2,14,24,5,3,AsO9PNC50H85,475.7667199585,476.2684128810819,1.7352951252960698
AsPC,AsPC977_MH2,16,24,5,3,AsO9PNC52H89,489.7823700285,490.28406382302904,1.6691268666603964
AsPC,AsPC1005_MH2,18,24,5,3,AsO9PNC54H93,503.7980200985,504.2997147009225,1.6078193656620194
AsPC,AsPC1033_MH2,20,24,5,3,AsO9PNC56H97,517.8136701685,518.3153655215704,1.5508559874445034
AsPC,AsPC1061_MH2,22,24,5,3,AsO9PNC58H101,531.8293202385,532.3310162908488,1.497790807319058
AsPC,AsPC1089_MH2,24,24,5,3,AsO9PNC60H105,545.8449703085,546.3466670138564,1.448236913656666
AsPC,AsPC891_MH2,10,24,6,3,AsO9PNC46H75,446.7275947835,447.2292849179464,1.8857917607658508
AsPC,AsPC919_MH2,12,24,6,3,AsO9PNC48H79,460.7432448535,461.24493604754497,1.807906253673007
AsPC,AsPC947_MH2,14,24,6,3,AsO9PNC50H83,474.7588949235,475.26058709308967,1.7361991062468967
AsPC,AsPC975_MH2,16,24,6,3,AsO9PNC52H87,488.7745449935,489.27623806420036,1.6699632062474987
AsPC,AsPC1003_MH2,18,24,6,3,AsO9PNC54H91,502.7901950635,503.291888969083,1.6085953813060396
AsPC,AsPC1031_MH2,20,24,6,3,AsO9PNC56H95,516.8058451335,517.3075398147801,1.5515779779422016
AsPC,AsPC1059_MH2,22,24,6,3,AsO9PNC58H99,530.8214952035,531.3231906073696,1.4984642241135695
AsPC,AsPC1087_MH2,24,24,6,3,AsO9PNC60H103,544.8371452735,545.3388413521252,1.4488664986783226
AsPC,AsPC705_MH2,10,10,0,4,AsO9PNC32H57,353.6571694685,354.15885441306636,2.6891262689958433
AsPC,AsPC733_MH2,12,10,0,4,AsO9PNC34H61,367.6728195385,368.1745062682967,2.533487775246248
AsPC,AsPC761_MH2,14,10,0,4,AsO9PNC36H65,381.6884696085,382.19015792818533,2.394879400158038
AsPC,AsPC789_MH2,16,10,0,4,AsO9PNC38H69,395.7041196785,396.20580942313086,2.2706509579492566
AsPC,AsPC817_MH2,18,10,0,4,AsO9PNC40H73,409.7197697485,410.2214607775356,2.158675032757865
AsPC,AsPC845_MH2,20,10,0,4,AsO9PNC42H77,423.7354198185,424.2371120112144,2.0572241359804404
AsPC,AsPC873_MH2,22,10,0,4,AsO9PNC44H81,437.7510698885,438.25276314042446,1.9648809480456464
AsPC,AsPC901_MH2,24,10,0,4,AsO9PNC46H85,451.7667199585,452.26841417862937,1.8804716957109042
AsPC,AsPC703_MH2,10,10,1,4,AsO9PNC32H55,352.6493444335,353.1510282044041,2.691297766577019
AsPC,AsPC731_MH2,12,10,1,4,AsO9PNC34H59,366.6649945035,367.1666801289722,2.535415097290802
AsPC,AsPC759_MH2,14,10,1,4,AsO9PNC36H63,380.6806445735,381.1823318504657,2.3966015299678616
AsPC,AsPC787_MH2,16,10,1,4,AsO9PNC38H67,394.6962946435,395.19798340050806,2.2721990014075337
AsPC,AsPC815_MH2,18,10,1,4,AsO9PNC40H71,408.7119447135,409.2136348044809,2.1600741120361238
AsPC,AsPC843_MH2,20,10,1,4,AsO9PNC42H75,422.7275947835,423.2292860829913,2.058494762106878
AsPC,AsPC871_MH2,22,10,1,4,AsO9PNC44H79,436.7432448535,437.24493725294417,1.9660400322890448
AsPC,AsPC899_MH2,24,10,1,4,AsO9PNC46H83,450.7588949235,451.26058832833803,1.8815333059903825
AsPC,AsPC701_MH2,10,10,2,4,AsO9PNC32H53,351.6415193985,352.14320199384474,2.6934727740064393
AsPC,AsPC729_MH2,12,10,2,4,AsO9PNC34H57,365.6571694685,366.1588539879662,2.5373453539445303
AsPC,AsPC757_MH2,14,10,2,4,AsO9PNC36H61,379.6728195385,380.1745057712453,2.3983261382868233
AsPC,AsPC785_MH2,16,10,2,4,AsO9PNC38H65,393.6884696085,394.19015737653774,2.2737491571001516
AsPC,AsPC813_MH2,18,10,2,4,AsO9PNC40H69,407.7041196785,408.2058088302095,2.1614750060315258
AsPC,AsPC841_MH2,20,10,2,4,AsO9PNC42H73,421.7197697485,422.2214601536641,2.0597669587851253
AsPC,AsPC869_MH2,22,10,2,4,AsO9PNC44H77,435.7354198185,436.2371113644575,1.9672004848283384
AsPC,AsPC897_MH2,24,10,2,4,AsO9PNC46H81,449.7510698885,450.2527624771256,1.8825961155997926
AsPC,AsPC699_MH2,10,10,3,4,AsO9PNC32H51,350.6336943635,351.1353757813838,2.6956512998005766
AsPC,AsPC727_MH2,12,10,3,4,AsO9PNC34H55,364.6493444335,365.1510278452749,2.5392785519150474
AsPC,AsPC755_MH2,14,10,3,4,AsO9PNC36H59,378.6649945035,379.16667969052105,2.400053230469425
AsPC,AsPC783_MH2,16,10,3,4,AsO9PNC38H63,392.6806445735,393.18233135121704,2.275301429353132
AsPC,AsPC811_MH2,18,10,3,4,AsO9PNC40H67,406.6962946435,407.19798285471893,2.1628777182771097
AsPC,AsPC839_MH2,20,10,3,4,AsO9PNC42H71,420.7119447135,421.21363422323077,2.061040728928895
AsPC,AsPC867_MH2,22,10,3,4,AsO9PNC44H75,434.7275947835,435.22928547496275,1.9683623080878643
AsPC,AsPC895_MH2,24,10,3,4,AsO9PNC46H79,448.7432448535,449.2449366249906,1.883660126572657
AsPC,AsPC697_MH2,10,10,4,4,AsO9PNC32H49,349.6258693285,350.1275495670167,2.6978333525034786
AsPC,AsPC725_MH2,12,10,4,4,AsO9PNC34H53,363.6415193985,364.1432017008944,2.541214697930429
AsPC,AsPC753_MH2,14,10,4,4,AsO9PNC36H57,377.6571694685,378.15885360828963,2.401782811885603
AsPC,AsPC781_MH2,16,10,4,4,AsO9PNC38H61,391.6728195385,392.17450532454325,2.276855822504317
AsPC,AsPC809_MH2,18,10,4,4,AsO9PNC40H65,405.6884696085,406.190156878007,2.164282252315095
AsPC,AsPC837_MH2,20,10,4,4,AsO9PNC42H69,419.7041196785,420.2058082916893,2.062316075459108
AsPC,AsPC865_MH2,22,10,4,4,AsO9PNC44H73,433.7197697485,434.22145958445805,1.9695255044976872
AsPC,AsPC893_MH2,24,10,4,4,AsO9PNC46H77,447.7354198185,448.2371107719314,1.8847253409470985
AsPC,AsPC695_MH2,10,10,5,4,AsO9PNC32H47,348.6180442935,349.1197233507386,2.7000189406868786
AsPC,AsPC723_MH2,12,10,5,4,AsO9PNC34H51,362.6336943635,363.1353755548208,2.5431537987392874
AsPC,AsPC751_MH2,14,10,5,4,AsO9PNC36H55,376.6493444335,377.1510275245477,2.4035148879207844
AsPC,AsPC779_MH2,16,10,5,4,AsO9PNC38H59,390.6649945035,391.1666792965136,2.2784123409034125
AsPC,AsPC807_MH2,18,10,5,4,AsO9PNC40H63,404.6806445735,405.1823309000711,2.1656886116969027
AsPC,AsPC835_MH2,20,10,5,4,AsO9PNC42H67,418.6962946435,419.1979823590376,2.063593001303923
AsPC,AsPC863_MH2,22,10,5,4,AsO9PNC44H71,432.7119447135,433.21363369294164,1.9706900764936208
AsPC,AsPC891_MH2,24,10,5,4,AsO9PNC46H75,446.7275947835,447.2292849179464,1.8857917607658508
AsPC,AsPC693_MH2,10,10,6,4,AsO9PNC32H45,347.6102192585,348.11189713254504,2.702208072950311
AsPC,AsPC721_MH2,12,10,6,4,AsO9PNC34H49,361.6258693285,362.12754940705037,2.545095861110844
AsPC,AsPC749_MH2,14,10,6,4,AsO9PNC36H53,375.6415193985,376.14320143929206,2.405249463975941
AsPC,AsPC777_MH2,16,10,6,4,AsO9PNC38H57,389.6571694685,390.1588532671253,2.2799709889120257
AsPC,AsPC805_MH2,18,10,6,4,AsO9PNC40H61,403.6728195385,404.174504920909,2.1670967999831965
AsPC,AsPC833_MH2,20,10,6,4,AsO9PNC42H65,417.6884696085,418.19015642527364,2.064871509398753
AsPC,AsPC861_MH2,22,10,6,4,AsO9PNC44H69,431.7041196785,432.2058078004117,1.971856026517244
AsPC,AsPC889_MH2,24,10,6,4,AsO9PNC46H73,445.7197697485,446.22145906303416,1.886859388076274
AsPC,AsPC733_MH2,10,12,0,4,AsO9PNC34H61,367.6728195385,368.1745062682967,2.533487775246248
AsPC,AsPC761_MH2,12,12,0,4,AsO9PNC36H65,381.6884696085,382.19015792818533,2.394879400158038
AsPC,AsPC789_MH2,14,12,0,4,AsO9PNC38H69,395.7041196785,396.20580942313086,2.2706509579492566
AsPC,AsPC817_MH2,16,12,0,4,AsO9PNC40H73,409.7197697485,410.2214607775356,2.158675032757865
AsPC,AsPC845_MH2,18,12,0,4,AsO9PNC42H77,423.7354198185,424.2371120112144,2.0572241359804404
AsPC,AsPC873_MH2,20,12,0,4,AsO9PNC44H81,437.7510698885,438.25276314042446,1.9648809480456464
AsPC,AsPC901_MH2,22,12,0,4,AsO9PNC46H85,451.7667199585,452.26841417862937,1.8804716957109042
AsPC,AsPC929_MH2,24,12,0,4,AsO9PNC48H89,465.7823700285,466.28406513707455,1.803015994296758
AsPC,AsPC731_MH2,10,12,1,4,AsO9PNC34H59,366.6649945035,367.1666801289722,2.535415097290802
AsPC,AsPC759_MH2,12,12,1,4,AsO9PNC36H63,380.6806445735,381.1823318504657,2.3966015299678616
AsPC,AsPC787_MH2,14,12,1,4,AsO9PNC38H67,394.6962946435,395.19798340050806,2.2721990014075337
AsPC,AsPC815_MH2,16,12,1,4,AsO9PNC40H71,408.7119447135,409.2136348044809,2.1600741120361238
AsPC,AsPC843_MH2,18,12,1,4,AsO9PNC42H75,422.7275947835,423.2292860829913,2.058494762106878
AsPC,AsPC871_MH2,20,12,1,4,AsO9PNC44H79,436.7432448535,437.24493725294417,1.9660400322890448
AsPC,AsPC899_MH2,22,12,1,4,AsO9PNC46H83,450.7588949235,451.26058832833803,1.8815333059903825
AsPC,AsPC927_MH2,24,12,1,4,AsO9PNC48H87,464.7745449935,465.27623932086374,1.8039919285771417
AsPC,AsPC729_MH2,10,12,2,4,AsO9PNC34H57,365.6571694685,366.1588539879662,2.5373453539445303
AsPC,AsPC757_MH2,12,12,2,4,AsO9PNC36H61,379.6728195385,380.1745057712453,2.3983261382868233
AsPC,AsPC785_MH2,14,12,2,4,AsO9PNC38H65,393.6884696085,394.19015737653774,2.2737491571001516
AsPC,AsPC813_MH2,16,12,2,4,AsO9PNC40H69,407.7041196785,408.2058088302095,2.1614750060315258
AsPC,AsPC841_MH2,18,12,2,4,AsO9PNC42H73,421.7197697485,422.2214601536641,2.0597669587851253
AsPC,AsPC869_MH2,20,12,2,4,AsO9PNC44H77,435.7354198185,436.2371113644575,1.9672004848283384
AsPC,AsPC897_MH2,22,12,2,4,AsO9PNC46H81,449.7510698885,450.2527624771256,1.8825961155997926
AsPC,AsPC925_MH2,24,12,2,4,AsO9PNC48H85,463.7667199585,464.2684135038067,1.8049689199347139
AsPC,AsPC727_MH2,10,12,3,4,AsO9PNC34H55,364.6493444335,365.1510278452749,2.5392785519150474
AsPC,AsPC755_MH2,12,12,3,4,AsO9PNC36H59,378.6649945035,379.16667969052105,2.400053230469425
AsPC,AsPC783_MH2,14,12,3,4,AsO9PNC38H63,392.6806445735,393.18233135121704,2.275301429353132
AsPC,AsPC811_MH2,16,12,3,4,AsO9PNC40H67,406.6962946435,407.19798285471893,2.1628777182771097
AsPC,AsPC839_MH2,18,12,3,4,AsO9PNC42H71,420.7119447135,421.21363422323077,2.061040728928895
AsPC,AsPC867_MH2,20,12,3,4,AsO9PNC44H75,434.7275947835,435.22928547496275,1.9683623080878643
AsPC,AsPC895_MH2,22,12,3,4,AsO9PNC46H79,448.7432448535,449.2449366249906,1.883660126572657
AsPC,AsPC923_MH2,24,12,3,4,AsO9PNC48H83,462.7588949235,463.2605876859022,1.8059469700878557
AsPC,AsPC725_MH2,10,12,4,4,AsO9PNC34H53,363.6415193985,364.1432017008944,2.541214697930429
AsPC,AsPC753_MH2,12,12,4,4,AsO9PNC36H57,377.6571694685,378.15885360828963,2.401782811885603
AsPC,AsPC781_MH2,14,12,4,4,AsO9PNC38H61,391.6728195385,392.17450532454325,2.276855822504317
AsPC,AsPC809_MH2,16,12,4,4,AsO9PNC40H65,405.6884696085,406.190156878007,2.164282252315095
AsPC,AsPC837_MH2,18,12,4,4,AsO9PNC42H69,419.7041196785,420.2058082916893,2.062316075459108
AsPC,AsPC865_MH2,20,12,4,4,AsO9PNC44H73,433.7197697485,434.22145958445805,1.9695255044976872
AsPC,AsPC893_MH2,22,12,4,4,AsO9PNC46H77,447.7354198185,448.2371107719314,1.8847253409470985
AsPC,AsPC921_MH2,24,12,4,4,AsO9PNC48H81,461.7510698885,462.25276186714876,1.8069260807586716
AsPC,AsPC723_MH2,10,12,5,4,AsO9PNC34H51,362.6336943635,363.1353755548208,2.5431537987392874
AsPC,AsPC751_MH2,12,12,5,4,AsO9PNC36H55,376.6493444335,377.1510275245477,2.4035148879207844
AsPC,AsPC779_MH2,14,12,5,4,AsO9PNC38H59,390.6649945035,391.1666792965136,2.2784123409034125
AsPC,AsPC807_MH2,16,12,5,4,AsO9PNC40H63,404.6806445735,405.1823309000711,2.1656886116969027
AsPC,AsPC835_MH2,18,12,5,4,AsO9PNC42H67,418.6962946435,419.1979823590376,2.063593001303923
AsPC,AsPC863_MH2,20,12,5,4,AsO9PNC44H71,432.7119447135,433.21363369294164,1.9706900764936208
AsPC,AsPC891_MH2,22,12,5,4,AsO9PNC46H75,446.7275947835,447.2292849179464,1.8857917607658508
AsPC,AsPC919_MH2,24,12,5,4,AsO9PNC48H79,460.7432448535,461.24493604754497,1.807906253673007
AsPC,AsPC721_MH2,10,12,6,4,AsO9PNC34H49,361.6258693285,362.12754940705037,2.545095861110844
AsPC,AsPC749_MH2,12,12,6,4,AsO9PNC36H53,375.6415193985,376.14320143929206,2.405249463975941
AsPC,AsPC777_MH2,14,12,6,4,AsO9PNC38H57,389.6571694685,390.1588532671253,2.2799709889120257
AsPC,AsPC805_MH2,16,12,6,4,AsO9PNC40H61,403.6728195385,404.174504920909,2.1670967999831965
AsPC,AsPC833_MH2,18,12,6,4,AsO9PNC42H65,417.6884696085,418.19015642527364,2.064871509398753
AsPC,AsPC861_MH2,20,12,6,4,AsO9PNC44H69,431.7041196785,432.2058078004117,1.971856026517244
AsPC,AsPC889_MH2,22,12,6,4,AsO9PNC46H73,445.7197697485,446.22145906303416,1.886859388076274
AsPC,AsPC917_MH2,24,12,6,4,AsO9PNC48H77,459.7354198185,460.23711022708954,1.8088874905604526
AsPC,AsPC761_MH2,10,14,0,4,AsO9PNC36H65,381.6884696085,382.19015792818533,2.394879400158038
AsPC,AsPC789_MH2,12,14,0,4,AsO9PNC38H69,395.7041196785,396.20580942313086,2.2706509579492566
AsPC,AsPC817_MH2,14,14,0,4,AsO9PNC40H73,409.7197697485,410.2214607775356,2.158675032757865
AsPC,AsPC845_MH2,16,14,0,4,AsO9PNC42H77,423.7354198185,424.2371120112144,2.0572241359804404
AsPC,AsPC873_MH2,18,14,0,4,AsO9PNC44H81,437.7510698885,438.25276314042446,1.9648809480456464
AsPC,AsPC901_MH2,20,14,0,4,AsO9PNC46H85,451.7667199585,452.26841417862937,1.8804716957109042
AsPC,AsPC929_MH2,22,14,0,4,AsO9PNC48H89,465.7823700285,466.28406513707455,1.803015994296758
AsPC,AsPC957_MH2,24,14,0,4,AsO9PNC50H93,479.7980200985,480.29971602522585,1.7316885953828642
AsPC,AsPC759_MH2,10,14,1,4,AsO9PNC36H63,380.6806445735,381.1823318504657,2.3966015299678616
AsPC,AsPC787_MH2,12,14,1,4,AsO9PNC38H67,394.6962946435,395.19798340050806,2.2721990014075337
AsPC,AsPC815_MH2,14,14,1,4,AsO9PNC40H71,408.7119447135,409.2136348044809,2.1600741120361238
AsPC,AsPC843_MH2,16,14,1,4,AsO9PNC42H75,422.7275947835,423.2292860829913,2.058494762106878
AsPC,AsPC871_MH2,18,14,1,4,AsO9PNC44H79,436.7432448535,437.24493725294417,1.9660400322890448
AsPC,AsPC899_MH2,20,14,1,4,AsO9PNC46H83,450.7588949235,451.26058832833803,1.8815333059903825
AsPC,AsPC927_MH2,22,14,1,4,AsO9PNC48H87,464.7745449935,465.27623932086374,1.8039919285771417
AsPC,AsPC955_MH2,24,14,1,4,AsO9PNC50H91,478.7901950635,479.2918902403611,1.7325888217077248
AsPC,AsPC757_MH2,10,14,2,4,AsO9PNC36H61,379.6728195385,380.1745057712453,2.3983261382868233
AsPC,AsPC785_MH2,12,14,2,4,AsO9PNC38H65,393.6884696085,394.19015737653774,2.2737491571001516
AsPC,AsPC813_MH2,14,14,2,4,AsO9PNC40H69,407.7041196785,408.2058088302095,2.1614750060315258
AsPC,AsPC841_MH2,16,14,2,4,AsO9PNC42H73,421.7197697485,422.2214601536641,2.0597669587851253
AsPC,AsPC869_MH2,18,14,2,4,AsO9PNC44H77,435.7354198185,436.2371113644575,1.9672004848283384
AsPC,AsPC897_MH2,20,14,2,4,AsO9PNC46H81,449.7510698885,450.2527624771256,1.8825961155997926
AsPC,AsPC925_MH2,22,14,2,4,AsO9PNC48H85,463.7667199585,464.2684135038067,1.8049689199347139
AsPC,AsPC953_MH2,24,14,2,4,AsO9PNC50H89,477.7823700285,478.2840644547164,1.7334899844930454
AsPC,AsPC755_MH2,10,14,3,4,AsO9PNC36H59,378.6649945035,379.16667969052105,2.400053230469425
AsPC,AsPC783_MH2,12,14,3,4,AsO9PNC38H63,392.6806445735,393.18233135121704,2.275301429353132
AsPC,AsPC811_MH2,14,14,3,4,AsO9PNC40H67,406.6962946435,407.19798285471893,2.1628777182771097
AsPC,AsPC839_MH2,16,14,3,4,AsO9PNC42H71,420.7119447135,421.21363422323077,2.061040728928895
AsPC,AsPC867_MH2,18,14,3,4,AsO9PNC44H75,434.7275947835,435.22928547496275,1.9683623080878643
AsPC,AsPC895_MH2,20,14,3,4,AsO9PNC46H79,448.7432448535,449.2449366249906,1.883660126572657
AsPC,AsPC923_MH2,22,14,3,4,AsO9PNC48H83,462.7588949235,463.2605876859022,1.8059469700878557
AsPC,AsPC951_MH2,24,14,3,4,AsO9PNC50H87,476.7745449935,477.2762386682904,1.734392085200815
AsPC,AsPC753_MH2,10,14,4,4,AsO9PNC36H57,377.6571694685,378.15885360828963,2.401782811885603
AsPC,AsPC781_MH2,12,14,4,4,AsO9PNC38H61,391.6728195385,392.17450532454325,2.276855822504317
AsPC,AsPC809_MH2,14,14,4,4,AsO9PNC40H65,405.6884696085,406.190156878007,2.164282252315095
AsPC,AsPC837_MH2,16,14,4,4,AsO9PNC42H69,419.7041196785,420.2058082916893,2.062316075459108
AsPC,AsPC865_MH2,18,14,4,4,AsO9PNC44H73,433.7197697485,434.22145958445805,1.9695255044976872
AsPC,AsPC893_MH2,20,14,4,4,AsO9PNC46H77,447.7354198185,448.2371107719314,1.8847253409470985
AsPC,AsPC921_MH2,22,14,4,4,AsO9PNC48H81,461.7510698885,462.25276186714876,1.8069260807586716
AsPC,AsPC949_MH2,24,14,4,4,AsO9PNC50H85,475.7667199585,476.2684128810819,1.7352951252960698
AsPC,AsPC751_MH2,10,14,5,4,AsO9PNC36H55,376.6493444335,377.1510275245477,2.4035148879207844
AsPC,AsPC779_MH2,12,14,5,4,AsO9PNC38H59,390.6649945035,391.1666792965136,2.2784123409034125
AsPC,AsPC807_MH2,14,14,5,4,AsO9PNC40H63,404.6806445735,405.1823309000711,2.1656886116969027
AsPC,AsPC835_MH2,16,14,5,4,AsO9PNC42H67,418.6962946435,419.1979823590376,2.063593001303923
AsPC,AsPC863_MH2,18,14,5,4,AsO9PNC44H71,432.7119447135,433.21363369294164,1.9706900764936208
AsPC,AsPC891_MH2,20,14,5,4,AsO9PNC46H75,446.7275947835,447.2292849179464,1.8857917607658508
AsPC,AsPC919_MH2,22,14,5,4,AsO9PNC48H79,460.7432448535,461.24493604754497,1.807906253673007
AsPC,AsPC947_MH2,24,14,5,4,AsO9PNC50H83,474.7588949235,475.26058709308967,1.7361991062468967
AsPC,AsPC749_MH2,10,14,6,4,AsO9PNC36H53,375.6415193985,376.14320143929206,2.405249463975941
AsPC,AsPC777_MH2,12,14,6,4,AsO9PNC38H57,389.6571694685,390.1588532671253,2.2799709889120257
AsPC,AsPC805_MH2,14,14,6,4,AsO9PNC40H61,403.6728195385,404.174504920909,2.1670967999831965
AsPC,AsPC833_MH2,16,14,6,4,AsO9PNC42H65,417.6884696085,418.19015642527364,2.064871509398753
AsPC,AsPC861_MH2,18,14,6,4,AsO9PNC44H69,431.7041196785,432.2058078004117,1.971856026517244
AsPC,AsPC889_MH2,20,14,6,4,AsO9PNC46H73,445.7197697485,446.22145906303416,1.886859388076274
AsPC,AsPC917_MH2,22,14,6,4,AsO9PNC48H77,459.7354198185,460.23711022708954,1.8088874905604526
AsPC,AsPC945_MH2,24,14,6,4,AsO9PNC50H81,473.7510698885,474.2527613043125,1.7371040295244429
AsPC,AsPC789_MH2,10,16,0,4,AsO9PNC38H69,395.7041196785,396.20580942313086,2.2706509579492566
AsPC,AsPC817_MH2,12,16,0,4,AsO9PNC40H73,409.7197697485,410.2214607775356,2.158675032757865
AsPC,AsPC845_MH2,14,16,0,4,AsO9PNC42H77,423.7354198185,424.2371120112144,2.0572241359804404
AsPC,AsPC873_MH2,16,16,0,4,AsO9PNC44H81,437.7510698885,438.25276314042446,1.9648809480456464
AsPC,AsPC901_MH2,18,16,0,4,AsO9PNC46H85,451.7667199585,452.26841417862937,1.8804716957109042
AsPC,AsPC929_MH2,20,16,0,4,AsO9PNC48H89,465.7823700285,466.28406513707455,1.803015994296758
AsPC,AsPC957_MH2,22,16,0,4,AsO9PNC50H93,479.7980200985,480.29971602522585,1.7316885953828642
AsPC,AsPC985_MH2,24,16,0,4,AsO9PNC52H97,493.8136701685,494.31536685110825,1.6657898685620884
AsPC,AsPC787_MH2,10,16,1,4,AsO9PNC38H67,394.6962946435,395.19798340050806,2.2721990014075337
AsPC,AsPC815_MH2,12,16,1,4,AsO9PNC40H71,408.7119447135,409.2136348044809,2.1600741120361238
AsPC,AsPC843_MH2,14,16,1,4,AsO9PNC42H75,422.7275947835,423.2292860829913,2.058494762106878
AsPC,AsPC871_MH2,16,16,1,4,AsO9PNC44H79,436.7432448535,437.24493725294417,1.9660400322890448
AsPC,AsPC899_MH2,18,16,1,4,AsO9PNC46H83,450.7588949235,451.26058832833803,1.8815333059903825
AsPC,AsPC927_MH2,20,16,1,4,AsO9PNC48H87,464.7745449935,465.27623932086374,1.8039919285771417
AsPC,AsPC955_MH2,22,16,1,4,AsO9PNC50H91,478.7901950635,479.2918902403611,1.7325888217077248
AsPC,AsPC983_MH2,24,16,1,4,AsO9PNC52H95,492.8058451335,493.30754109517164,1.6666228665575353
AsPC,AsPC785_MH2,10,16,2,4,AsO9PNC38H65,393.6884696085,394.19015737653774,2.2737491571001516
AsPC,AsPC813_MH2,12,16,2,4,AsO9PNC40H69,407.7041196785,408.2058088302095,2.1614750060315258
AsPC,AsPC841_MH2,14,16,2,4,AsO9PNC42H73,421.7197697485,422.2214601536641,2.0597669587851253
AsPC,AsPC869_MH2,16,16,2,4,AsO9PNC44H77,435.7354198185,436.2371113644575,1.9672004848283384
AsPC,AsPC897_MH2,18,16,2,4,AsO9PNC46H81,449.7510698885,450.2527624771256,1.8825961155997926
AsPC,AsPC925_MH2,20,16,2,4,AsO9PNC48H85,463.7667199585,464.2684135038067,1.8049689199347139
AsPC,AsPC953_MH2,22,16,2,4,AsO9PNC50H89,477.7823700285,478.2840644547164,1.7334899844930454
AsPC,AsPC981_MH2,24,16,2,4,AsO9PNC52H93,491.7980200985,492.2997153385136,1.6674566980708623
AsPC,AsPC783_MH2,10,16,3,4,AsO9PNC38H63,392.6806445735,393.18233135121704,2.275301429353132
AsPC,AsPC811_MH2,12,16,3,4,AsO9PNC40H67,406.6962946435,407.19798285471893,2.1628777182771097
AsPC,AsPC839_MH2,14,16,3,4,AsO9PNC42H71,420.7119447135,421.21363422323077,2.061040728928895
AsPC,AsPC867_MH2,16,16,3,4,AsO9PNC44H75,434.7275947835,435.22928547496275,1.9683623080878643
AsPC,AsPC895_MH2,18,16,3,4,AsO9PNC46H79,448.7432448535,449.2449366249906,1.883660126572657
AsPC,AsPC923_MH2,20,16,3,4,AsO9PNC48H83,462.7588949235,463.2605876859022,1.8059469700878557
AsPC,AsPC951_MH2,22,16,3,4,AsO9PNC50H87,476.7745449935,477.2762386682904,1.734392085200815
AsPC,AsPC979_MH2,24,16,3,4,AsO9PNC52H91,490.7901950635,491.2918895811331,1.6682913643537522
AsPC,AsPC781_MH2,10,16,4,4,AsO9PNC38H61,391.6728195385,392.17450532454325,2.276855822504317
AsPC,AsPC809_MH2,12,16,4,4,AsO9PNC40H65,405.6884696085,406.190156878007,2.164282252315095
AsPC,AsPC837_MH2,14,16,4,4,AsO9PNC42H69,419.7041196785,420.2058082916893,2.062316075459108
AsPC,AsPC865_MH2,16,16,4,4,AsO9PNC44H73,433.7197697485,434.22145958445805,1.9695255044976872
AsPC,AsPC893_MH2,18,16,4,4,AsO9PNC46H77,447.7354198185,448.2371107719314,1.8847253409470985
AsPC,AsPC921_MH2,20,16,4,4,AsO9PNC48H81,461.7510698885,462.25276186714876,1.8069260807586716
AsPC,AsPC949_MH2,22,16,4,4,AsO9PNC50H85,475.7667199585,476.2684128810819,1.7352951252960698
AsPC,AsPC977_MH2,24,16,4,4,AsO9PNC52H89,489.7823700285,490.28406382302904,1.6691268666603964
AsPC,AsPC779_MH2,10,16,5,4,AsO9PNC38H59,390.6649945035,391.1666792965136,2.2784123409034125
AsPC,AsPC807_MH2,12,16,5,4,AsO9PNC40H63,404.6806445735,405.1823309000711,2.1656886116969027
AsPC,AsPC835_MH2,14,16,5,4,AsO9PNC42H67,418.6962946435,419.1979823590376,2.063593001303923
AsPC,AsPC863_MH2,16,16,5,4,AsO9PNC44H71,432.7119447135,433.21363369294164,1.9706900764936208
